,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,Unnamed: 10,RainStatus,SnowStatus,weatherType,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT08,WT08_ATTRIBUTES
75,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/17/14,8.05,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,35,",,W",23,",,W",,,40,",,W",10,",,W",15,",,W",23,",,W",,,,,,,,,,
76,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/18/14,6.93,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,43,",,W",28,",,W",,,60,",,W",60,",,W",19.9,",,W",25.1,",,W",,,,,,,,,,
77,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/19/14,7.16,",,W",,,,1,0,0,0.92,",,W,2400",0,",,W,",0,",,W,",,,46,",,W",32,",,W",,,110,",,W",130,",,W",15,",,W",21,",,W",,,,,,,,,,
78,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/20/14,8.05,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,54,",,W",40,",,W",,,280,",,W",280,",,W",19.9,",,W",32,",,W",,,,,,,,,,
79,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/21/14,7.61,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,51,",,W",39,",,W",,,310,",,W",280,",,W",16.1,",,W",29.1,",,W",,,,,,,,,,
80,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/22/14,6.93,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,63,",,W",41,",,W",,,280,",,W",270,",,W",18.1,",,W",32,",,W",,,,,,,,,,
81,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/23/14,7.38,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,42,",,W",27,",,W",,,310,",,W",310,",,W",15,",,W",23,",,W",,,,,,,,,,
82,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/24/14,6.71,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,35,",,W",21,",,W",,,350,",,W",10,",,W",15,",,W",27.1,",,W",,,,,,,,,,
83,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/25/14,5.82,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,39,",,W",26,",,W",,,50,",,W",60,",,W",16.1,",,W",21.9,",,W",,,,,,,,,,
84,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/26/14,11.86,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,36,",,W",24,",,W",,,310,",,W",310,",,W",23,",,W",38,",,W",,,,,,,,,,
85,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/27/14,6.71,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,44,",,W",22,",,W",,,210,",,W",240,",,W",14.1,",,W",25.9,",,W",,,,,,,,,,
86,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/28/14,5.37,",,W",,,,1,0,0,0.04,",,W,2400",0,",,W,",0,",,W,",,,62,",,W",37,",,W",,,240,",,W",260,",,W",13,",,W",21.9,",,W",,,,,,,,,,
87,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/29/14,10.74,",,W",,,,1,0,0,1.81,",,W,2400",0,",,W,",0,",,W,",,,59,",,W",43,",,W",,,70,",,W",60,",,W",23,",,W",35.1,",,W",1,",,W",,,,,,,,
88,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/30/14,10.07,",,W",,,,1,0,0,0.35,",,W,2400",0,",,W,",0,",,W,",,,49,",,W",39,",,W",,,10,",,W",30,",,W",21,",,W",30,",,W",,,,,,,,,,
89,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/31/14,8.28,",,W",,,,1,0,0,0.16,",,W,2400",0,"T,,W,",0,",,W,",,,56,",,W",36,",,W",,,340,",,W",10,",,W",13,",,W",25.1,",,W",1,",,W",,,,,,,,
90,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/1/14,4.7,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,60,",,W",39,",,W",,,20,",,W",20,",,W",17,",,W",23.9,",,W",,,,,,,,,,
91,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/2/14,2.01,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,54,",,W",42,",,W",,,230,",,W",240,",,W",8.9,",,W",14.1,",,W",,,,,,,,,,
92,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/3/14,3.8,",,W",,,,1,0,0,0.07,",,W,2400",0,",,W,",0,",,W,",,,67,",,W",46,",,W",,,190,",,W",190,",,W",10.1,",,W",15,",,W",,,,,,,,,,
93,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/4/14,8.5,",,W",,,,1,0,0,0.21,",,W,2400",0,",,W,",0,",,W,",,,47,",,W",40,",,W",,,90,",,W",140,",,W",15,",,W",23,",,W",,,,,,,,,,
94,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/5/14,8.5,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,54,",,W",40,",,W",,,280,",,W",290,",,W",19.9,",,W",36,",,W",1,",,W",,,,,,,,
95,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/6/14,4.25,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,61,",,W",36,",,W",,,280,",,W",310,",,W",13,",,W",18.1,",,W",,,,,,,,,,
96,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/7/14,6.04,",,W",,,,1,0,0,0.52,",,W,2400",0,",,W,",0,",,W,",,,53,",,W",43,",,W",,,70,",,W",50,",,W",16.1,",,W",23,",,W",,,,,,,,,,
97,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/8/14,6.93,",,W",,,,1,0,0,0.34,",,W,2400",0,",,W,",0,",,W,",,,64,",,W",46,",,W",,,290,",,W",250,",,W",17,",,W",30,",,W",,,,,,,,,,
98,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/9/14,6.93,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,61,",,W",45,",,W",,,310,",,W",310,",,W",17,",,W",31.1,",,W",,,,,,,,,,
99,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/10/14,6.93,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,58,",,W",42,",,W",,,170,",,W",180,",,W",16.1,",,W",28,",,W",,,,,,,,,,
100,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/11/14,5.82,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,75,",,W",56,",,W",,,270,",,W",260,",,W",13,",,W",21.9,",,W",,,,,,,,,,
101,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/12/14,4.25,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,73,",,W",50,",,W",,,210,",,W",180,",,W",14.1,",,W",21,",,W",,,,,,,,,,
102,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/13/14,5.82,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,77,",,W",54,",,W",,,180,",,W",180,",,W",15,",,W",23,",,W",,,,,,,,,,
103,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/14/14,7.38,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,75,",,W",59,",,W",,,180,",,W",180,",,W",17,",,W",30,",,W",,,,,,,,,,
104,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/15/14,8.72,",,W",,,,1,0,0,0.71,",,W,2400",0,"T,,W,",0,",,W,",,,63,",,W",33,",,W",,,310,",,W",320,",,W",17,",,W",30,",,W",,,,,,,,,,
105,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/16/14,7.61,",,W",,,,1,0,0,0.05,",,W,2400",0,"T,,W,",0,",,W,",,,49,",,W",31,",,W",,,310,",,W",300,",,W",16.1,",,W",31.1,",,W",1,",,W",,,,,,,,
106,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/17/14,7.83,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,48,",,W",36,",,W",,,60,",,W",50,",,W",17,",,W",21.9,",,W",,,,,,,,,,
107,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/18/14,5.37,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,49,",,W",35,",,W",,,70,",,W",40,",,W",14.1,",,W",19.9,",,W",,,,,,,,,,
108,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/19/14,5.59,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,68,",,W",41,",,W",,,50,",,W",50,",,W",16.1,",,W",21,",,W",,,,,,,,,,
109,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/20/14,6.26,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,60,",,W",45,",,W",,,70,",,W",60,",,W",16.1,",,W",25.1,",,W",,,,,,,,,,
110,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/21/14,4.25,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,67,",,W",41,",,W",,,150,",,W",150,",,W",13,",,W",18.1,",,W",,,,,,,,,,
111,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/22/14,5.59,",,W",,,,1,0,0,0.01,",,W,2400",0,",,W,",0,",,W,",,,71,",,W",51,",,W",,,240,",,W",240,",,W",13,",,W",21,",,W",,,,,,,,,,
112,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/23/14,9.4,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,61,",,W",44,",,W",,,310,",,W",300,",,W",21,",,W",36,",,W",,,,,,,,,,
113,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/24/14,8.5,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,62,",,W",42,",,W",,,310,",,W",310,",,W",18.1,",,W",31.1,",,W",,,,,,,,,,
114,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/25/14,4.92,",,W",,,,1,0,0,0.02,",,W,2400",0,",,W,",0,",,W,",,,63,",,W",44,",,W",,,170,",,W",180,",,W",16.1,",,W",23,",,W",,,,,,,,,,
115,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/26/14,5.37,",,W",,,,1,0,0,0.92,",,W,2400",0,",,W,",0,",,W,",,,67,",,W",46,",,W",,,170,",,W",290,",,W",14.1,",,W",21,",,W",,,,,,,,,,
116,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/27/14,5.82,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,59,",,W",47,",,W",,,10,",,W",300,",,W",16.1,",,W",21.9,",,W",,,,,,,,,,
117,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/28/14,4.25,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,67,",,W",45,",,W",,,30,",,W",40,",,W",14.1,",,W",19.9,",,W",,,,,,,,,,
118,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/29/14,8.95,",,W",,,,1,0,0,0.03,",,W,2400",0,",,W,",0,",,W,",,,52,",,W",43,",,W",,,110,",,W",140,",,W",16.1,",,W",25.9,",,W",,,,,,,,,,
119,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/30/14,8.28,",,W",,,,1,0,0,4.97,",,W,2400",0,",,W,",0,",,W,",,,52,",,W",41,",,W",,,70,",,W",110,",,W",18.1,",,W",25.9,",,W",1,",,W",,,,,,,,
120,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/1/14,4.47,",,W",,,,1,0,0,0.12,",,W,2400",0,",,W,",0,",,W,",,,78,",,W",51,",,W",,,290,",,W",300,",,W",13,",,W",19.9,",,W",,,,,,,,,,
121,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/2/14,4.47,",,W",,,,0,0,0,0,"T,,W,2400",0,",,W,",0,",,W,",,,70,",,W",56,",,W",,,290,",,W",280,",,W",16.1,",,W",25.9,",,W",,,,,,,,,,
122,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/3/14,3.36,",,W",,,,1,0,0,0.08,",,W,2400",0,",,W,",0,",,W,",,,71,",,W",54,",,W",,,280,",,W",290,",,W",12.1,",,W",19.9,",,W",,,,,,,,,,
123,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/4/14,8.28,",,W",,,,1,0,0,0.02,",,W,2400",0,",,W,",0,",,W,",,,65,",,W",54,",,W",,,280,",,W",290,",,W",21,",,W",34,",,W",,,,,,,,,,
124,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/5/14,7.38,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,70,",,W",50,",,W",,,310,",,W",310,",,W",16.1,",,W",28,",,W",,,,,,,,,,
125,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/6/14,3.8,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,71,",,W",52,",,W",,,310,",,W",10,",,W",13,",,W",21.9,",,W",,,,,,,,,,
126,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/7/14,4.03,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,69,",,W",50,",,W",,,180,",,W",180,",,W",13,",,W",19.9,",,W",,,,,,,,,,
127,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/8/14,4.47,",,W",,,,1,0,0,0.41,",,W,2400",0,",,W,",0,",,W,",,,59,",,W",53,",,W",,,60,",,W",,,8.1,",,W",,,,,,,,,,,,
128,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/9/14,3.13,",,W",,,,1,0,0,0.04,",,W,2400",0,",,W,",0,",,W,",,,63,",,W",55,",,W",,,70,",,W",80,",,W",13,",,W",17,",,W",,,,,,,,,,
129,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/10/14,4.47,",,W",,,,1,0,0,0.37,",,W,2400",0,",,W,",0,",,W,",,,83,",,W",57,",,W",,,320,",,W",270,",,W",17,",,W",31.1,",,W",,,,,,,,,,
130,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/11/14,3.13,",,W",,,,1,0,0,0.03,",,W,2400",0,",,W,",0,",,W,",,,82,",,W",60,",,W",,,270,",,W",290,",,W",13,",,W",19,",,W",1,",,W",,,,,,,,
131,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/12/14,1.79,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,85,",,W",64,",,W",,,170,",,W",150,",,W",10.1,",,W",18.1,",,W",,,,,,,,,,
132,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/13/14,7.16,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,73,",,W",53,",,W",,,60,",,W",80,",,W",19.9,",,W",28,",,W",,,,,,,,,1,",,W"
133,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/14/14,4.7,",,W",,,,1,0,0,0.01,",,W,2400",0,",,W,",0,",,W,",,,71,",,W",52,",,W",,,70,",,W",40,",,W",10.1,",,W",16.1,",,W",,,,,,,,,,
134,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/15/14,5.37,",,W",,,,1,0,0,0.15,",,W,2400",0,",,W,",0,",,W,",,,71,",,W",58,",,W",,,160,",,W",170,",,W",13,",,W",21.9,",,W",,,,,,,,,,
135,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/16/14,6.49,",,W",,,,1,0,0,1.54,",,W,2400",0,",,W,",0,",,W,",,,68,",,W",58,",,W",,,160,",,W",170,",,W",16.1,",,W",31.1,",,W",,,,,,,,,,
136,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/17/14,4.92,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,70,",,W",53,",,W",,,250,",,W",250,",,W",13,",,W",19.9,",,W",,,,,,,,,,
137,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/18/14,5.82,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,67,",,W",51,",,W",,,300,",,W",50,",,W",12.1,",,W",19,",,W",,,,,,,,,,
138,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/19/14,4.7,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,72,",,W",49,",,W",,,310,",,W",280,",,W",14.1,",,W",28,",,W",,,,,,,,,,
139,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/20/14,3.13,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,78,",,W",53,",,W",,,290,",,W",270,",,W",13,",,W",21.9,",,W",,,,,,,,,,
140,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/21/14,2.46,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,74,",,W",63,",,W",,,290,",,W",270,",,W",10.1,",,W",15,",,W",,,,,,,,,,
141,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/22/14,3.13,",,W",,,,1,0,0,0.24,",,W,2400",0,",,W,",0,",,W,",,,67,",,W",59,",,W",,,120,",,W",120,",,W",10.1,",,W",15,",,W",,,,,,,,,,
142,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/23/14,4.25,",,W",,,,1,0,0,0.91,",,W,2400",0,",,W,",0,",,W,",,,71,",,W",56,",,W",,,260,",,W",250,",,W",13,",,W",19.9,",,W",,,,,,,,,,
143,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/24/14,3.58,",,W",,,,1,0,0,0.4,",,W,2400",0,",,W,",0,",,W,",,,70,",,W",57,",,W",,,60,",,W",20,",,W",12.1,",,W",14.1,",,W",,,,,,,,,,
144,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/25/14,2.01,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,80,",,W",55,",,W",,,60,",,W",290,",,W",10.1,",,W",16.1,",,W",,,,,,,,,,
145,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/26/14,4.92,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,86,",,W",66,",,W",,,260,",,W",290,",,W",14.1,",,W",21,",,W",,,,,,,,,,
146,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/27/14,4.25,",,W",,,,0,0,0,0,"T,,W,2400",0,",,W,",0,",,W,",,,86,",,W",64,",,W",,,260,",,W",270,",,W",16.1,",,W",29.1,",,W",,,,,,,,,,
147,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/28/14,7.61,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,64,",,W",54,",,W",,,60,",,W",70,",,W",16.1,",,W",21.9,",,W",,,,,,,,,,
148,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/29/14,4.25,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,66,",,W",51,",,W",,,60,",,W",180,",,W",13,",,W",19.9,",,W",,,,,,,,,,
149,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/30/14,2.46,",,W",,,,0,0,0,0,"T,,W,2400",0,",,W,",0,",,W,",,,75,",,W",55,",,W",,,50,",,W",50,",,W",16.1,",,W",21,",,W",,,,,,,,,1,",,W"
150,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/31/14,5.82,",,W",,,,1,0,0,0.05,",,W,2400",0,",,W,",0,",,W,",,,73,",,W",57,",,W",,,60,",,W",50,",,W",19.9,",,W",28,",,W",,,,,,,,,,
151,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/1/14,3.58,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,77,",,W",55,",,W",,,250,",,W",250,",,W",10.1,",,W",18.1,",,W",,,,,,,,,,
152,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/2/14,4.47,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,80,",,W",59,",,W",,,170,",,W",150,",,W",10.1,",,W",19,",,W",,,,,,,,,,
153,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/3/14,4.03,",,W",,,,1,0,0,0.12,",,W,2400",0,",,W,",0,",,W,",,,87,",,W",65,",,W",,,160,",,W",170,",,W",13,",,W",21.9,",,W",1,",,W",,,,,,,,
154,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/4/14,3.58,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,82,",,W",63,",,W",,,70,",,W",150,",,W",10.1,",,W",16.1,",,W",,,,,,,,,,
155,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/5/14,5.59,",,W",,,,1,0,0,0.87,",,W,2400",0,",,W,",0,",,W,",,,76,",,W",61,",,W",,,10,",,W",310,",,W",13,",,W",19.9,",,W",1,",,W",,,,,,,,
156,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/6/14,4.47,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,76,",,W",61,",,W",,,310,",,W",290,",,W",10.1,",,W",19.9,",,W",,,,,,,,,,
157,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/7/14,2.91,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,82,",,W",60,",,W",,,240,",,W",240,",,W",8.9,",,W",15,",,W",,,,,,,,,,
158,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/8/14,2.91,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,86,",,W",66,",,W",,,250,",,W",260,",,W",13,",,W",19,",,W",,,,,,,,,,
159,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/9/14,4.25,",,W",,,,1,0,0,1.6,",,W,2400",0,",,W,",0,",,W,",,,73,",,W",63,",,W",,,70,",,W",140,",,W",8.9,",,W",15,",,W",1,",,W",,,,,,,,
160,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/10/14,3.36,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,77,",,W",65,",,W",,,110,",,W",110,",,W",8.1,",,W",11,",,W",,,,,,,,,,
161,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/11/14,7.16,",,W",,,,1,0,0,0.02,",,W,2400",0,",,W,",0,",,W,",,,70,",,W",61,",,W",,,80,",,W",50,",,W",16.1,",,W",23,",,W",,,,,,,,,,
162,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/12/14,5.59,",,W",,,,1,0,0,0.07,",,W,2400",0,",,W,",0,",,W,",,,73,",,W",60,",,W",,,60,",,W",90,",,W",10.1,",,W",15,",,W",,,,,,,,,,
163,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/13/14,3.58,",,W",,,,1,0,0,1.28,",,W,2400",0,",,W,",0,",,W,",,,79,",,W",65,",,W",,,310,",,W",310,",,W",8.9,",,W",17,",,W",,,,,,,,,,
164,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/14/14,4.7,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,74,",,W",60,",,W",,,310,",,W",290,",,W",14.1,",,W",25.9,",,W",1,",,W",,,,,,,,
165,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/15/14,4.25,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,80,",,W",59,",,W",,,360,",,W",290,",,W",12.1,",,W",18.1,",,W",,,,,,,,,,
166,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/16/14,2.91,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,81,",,W",63,",,W",,,160,",,W",180,",,W",12.1,",,W",18.1,",,W",,,,,,,,,,
167,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/17/14,4.03,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,89,",,W",71,",,W",,,240,",,W",260,",,W",8.9,",,W",16.1,",,W",,,,,,,,,,
168,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/18/14,5.82,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,89,",,W",76,",,W",,,310,",,W",290,",,W",14.1,",,W",23.9,",,W",,,,,,,,,,
169,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/19/14,3.8,",,W",,,,1,0,0,0.15,",,W,2400",0,",,W,",0,",,W,",,,77,",,W",68,",,W",,,10,",,W",40,",,W",10.1,",,W",17,",,W",1,",,W",,,,,,,,
